ticker,company,date,n_articles,n_positive,n_negative,n_neutral,sentiment_mean,sentiment_wavg,polarity_ratio,sentiment_std,close,ret_0d,ret_1d,ret_2d,ret_5d,abs_move,sentiment_wavg_lag1,polarity_ratio_lag1,sentiment_mean_lag1,signal_strength
BAJFINANCE.NS,Bajaj Finance,2026-03-17,1.0,1.0,0.0,0.0,0.9097971320152283,0.9097971320152283,1.0,,868.5999755859375,-0.010875190528517265,0.013239696434762527,-0.04190647524984292,-0.022565019729266944,0.013239696434762527,0.12895363571283924,0.3333333333333333,0.19353848695755005,0.6306233169378798
BAJFINANCE.NS,Bajaj Finance,2026-03-18,3.0,3.0,0.0,0.0,0.9445528785387675,0.9445563796479621,1.0,0.0022272121927949954,880.0999755859375,0.013239696434762527,-0.05442559335036479,-0.056300408098500676,0.003011049298459856,0.05442559335036479,0.9097971320152283,1.0,0.9097971320152283,1.3094331828657886
BAJFINANCE.NS,Bajaj Finance,2026-03-19,5.0,1.0,4.0,0.0,-0.6411548256874084,-0.7295840853960737,-0.6,0.7265321508582199,832.2000122070312,-0.05442559335036479,-0.001982725774885008,-0.023552074421524738,0.013938927440260152,0.001982725774885008,0.9445563796479621,1.0,0.9445528785387675,1.3072391936065049
BAJFINANCE.NS,Bajaj Finance,2026-03-20,3.0,1.0,2.0,0.0,-0.46423588196436566,-0.6371925906167262,-0.3333333333333333,0.8707213610995999,830.5499877929688,-0.001982725774885008,-0.021612199712060742,0.022214210436699577,-0.03491662202905099,0.021612199712060742,-0.7295840853960737,-0.6,-0.6411548256874084,0.8833364953193424
BAJFINANCE.NS,Bajaj Finance,2026-03-23,1.0,0.0,1.0,0.0,-0.972508430480957,-0.972508430480957,-1.0,,812.5999755859375,-0.021612199712060742,0.044794518222592394,0.08632786921200641,0.005783918715530634,0.044794518222592394,-0.6371925906167262,-0.3333333333333333,-0.46423588196436566,0.6740914766586529
BAJFINANCE.NS,Bajaj Finance,2026-03-24,1.0,1.0,0.0,0.0,0.9463351368904114,0.9463351368904114,1.0,,849.0,0.044794518222592394,0.039752650176678506,-0.006124867146090951,-0.026089545835173755,0.039752650176678506,-0.972508430480957,-1.0,-0.972508430480957,0.6559495320003985
BAJFINANCE.NS,Bajaj Finance,2026-03-25,3.0,2.0,0.0,1.0,0.6282309492429098,0.6537195105364547,0.6666666666666666,0.5440735048374039,882.75,0.039752650176678506,-0.04412349159675022,-0.09198528712209719,-0.03613709930791564,0.04412349159675022,0.9463351368904114,1.0,0.9463351368904114,0.906247671210742
BAJFINANCE.NS,Bajaj Finance,2026-03-27,4.0,0.0,3.0,1.0,-0.7266610562801361,-0.765359496264697,-0.75,0.4844887073583184,843.7999877929688,-0.04412349159675022,-0.0500711076217345,-0.03140554679233054,0.013391784731503487,0.0500711076217345,0.6537195105364547,0.6666666666666666,0.6282309492429098,1.2317985899298685
BAJFINANCE.NS,Bajaj Finance,2026-03-30,5.0,1.0,4.0,0.0,-0.6617210030555725,-0.7713077027660796,-0.6,0.6921234367206874,801.5499877929688,-0.0500711076217345,0.01964942953011195,0.03156383030162746,0.14160065089953666,0.01964942953011195,-0.765359496264697,-0.75,-0.7266610562801361,1.3819978801196613
BAJFINANCE.NS,Bajaj Finance,2026-04-01,1.0,1.0,0.0,0.0,0.9438183307647705,0.9438183307647705,1.0,,817.2999877929688,0.01964942953011195,0.011684801095809938,0.04104978379305613,0.10516335922031517,0.011684801095809938,-0.7713077027660796,-0.6,-0.6617210030555725,0.6542050149303945
BAJFINANCE.NS,Bajaj Finance,2026-04-02,2.0,2.0,0.0,0.0,0.5385915637016296,0.5411175404267836,1.0,0.05216262559102289,826.8499755859375,0.011684801095809938,0.029025821743530633,0.034165811010614,0.11815929744425202,0.029025821743530633,0.9438183307647705,1.0,0.9438183307647705,0.5944783795267272
BAJFINANCE.NS,Bajaj Finance,2026-04-06,2.0,2.0,0.0,0.0,0.928595781326294,0.9289595656180074,1.0,0.025992635826244524,850.8499755859375,0.029025821743530633,0.0049950051383302885,0.07545397431882161,,0.0049950051383302885,0.5411175404267836,1.0,0.5385915637016296,1.0205663944637322
BAJFINANCE.NS,Bajaj Finance,2026-04-07,3.0,0.0,2.0,1.0,-0.6483797629674276,-0.6560000076017469,-0.6666666666666666,0.5615161363411157,855.0999755859375,0.0049950051383302885,0.07010877548669314,0.05630923376072938,,0.07010877548669314,0.9289595656180074,1.0,0.928595781326294,0.9094091114329071
BAJFINANCE.NS,Bajaj Finance,2026-04-08,2.0,1.0,1.0,0.0,0.20659422874450684,0.41318845748901367,0.0,1.043411826907829,915.0499877929688,0.07010877548669314,-0.012895457024626023,0.010381946480228166,,0.012895457024626023,-0.6560000076017469,-0.6666666666666666,-0.6483797629674276,0.4539339169332513
BAJFINANCE.NS,Bajaj Finance,2026-04-09,1.0,0.0,1.0,0.0,-0.9736725687980652,-0.9736725687980652,-1.0,,903.25,-0.012895457024626023,0.023581497694955766,,,0.023581497694955766,0.41318845748901367,0.0,0.20659422874450684,0.6748983958509382
BAJFINANCE.NS,Bajaj Finance,2026-04-10,4.0,4.0,0.0,0.0,0.8967870026826859,0.9023482492411219,1.0,0.081545518023733,924.5499877929688,0.023581497694955766,,,,,-0.9736725687980652,-1.0,-0.9736725687980652,1.4522734825471963
HDFCBANK.NS,HDFC Bank,2026-04-06,12.0,4.0,3.0,5.0,0.0775383710861206,0.08544131519128863,0.08333333333333333,0.6676997199758747,771.0,0.02676784516237274,0.0012970168612191912,0.05849542877553504,,0.0012970168612191912,,,,0.2191526465005644
HDFCBANK.NS,HDFC Bank,2026-04-07,14.0,5.0,7.0,2.0,-0.14897283060210093,-0.17758369344818478,-0.14285714285714285,0.8174848558412202,772.0,0.0012970168612191912,0.05712432070717299,0.03329017125263123,,0.05712432070717299,0.08544131519128863,0.08333333333333333,0.0775383710861206,0.48090555675483004
HDFCBANK.NS,HDFC Bank,2026-04-08,20.0,10.0,5.0,5.0,0.2542728245258331,0.2939287581215065,0.25,0.7417273376053833,816.0999755859375,0.05712432070717299,-0.022546212387392295,-0.0071069574396256385,,0.022546212387392295,-0.17758369344818478,-0.14285714285714285,-0.14897283060210093,0.8948726991931073
HDFCBANK.NS,HDFC Bank,2026-04-09,24.0,12.0,9.0,3.0,0.06305357813835144,0.030489482022657933,0.125,0.7972773780954602,797.7000122070312,-0.022546212387392295,0.015795380961668215,,,0.015795380961668215,0.2939287581215065,0.25,0.2542728245258331,0.09814185659548723
HDFCBANK.NS,HDFC Bank,2026-04-10,14.0,6.0,5.0,3.0,0.019757040909358432,-0.017232341394881105,0.07142857142857142,0.8205426862089281,810.2999877929688,0.015795380961668215,,,,,0.030489482022657933,0.125,0.06305357813835144,0.04666604557986972
ICICIBANK.NS,ICICI Bank,2026-03-16,3.0,1.0,2.0,0.0,-0.28523824612299603,-0.27035760787422397,-0.3333333333333333,1.0607282420224677,1272.9000244140625,0.014424589481679906,0.012412543369292095,0.01288398468026708,-0.03943756169326451,0.012412543369292095,,,,0.37479522728189923
ICICIBANK.NS,ICICI Bank,2026-03-17,2.0,1.0,1.0,0.0,-0.024517923593521118,-0.049035847187042236,0.0,1.1115133369344592,1288.699951171875,0.012412543369292095,0.00046566127026248516,-0.029952647667004784,-0.02909909321087467,0.00046566127026248516,-0.27035760787422397,-0.3333333333333333,-0.28523824612299603,0.05387138430493616
ICICIBANK.NS,ICICI Bank,2026-03-18,4.0,3.0,1.0,0.0,0.5569316446781158,0.6759937918115294,0.5,0.7596244557430794,1289.300048828125,0.00046566127026248516,-0.030404150901737204,-0.03404950186263023,-0.02295826924318678,0.030404150901737204,-0.049035847187042236,0.0,-0.024517923593521118,1.0879700371115597
ICICIBANK.NS,ICICI Bank,2026-03-19,3.0,0.0,3.0,0.0,-0.9698899189631144,-0.9698946301263502,-1.0,0.002618007752759344,1250.0999755859375,-0.030404150901737204,-0.003759660238111806,-0.02191826649802131,-0.013038898549032063,0.003759660238111806,0.6759937918115294,0.5,0.5569316446781158,1.3445594566246213
ICICIBANK.NS,ICICI Bank,2026-03-20,4.0,0.0,3.0,1.0,-0.6724065691232681,-0.6732355148819894,-0.75,0.45117706937432384,1245.4000244140625,-0.003759660238111806,-0.01822713409120691,0.004657079367363259,-0.03171671689872013,0.01822713409120691,-0.9698946301263502,-1.0,-0.9698899189631144,1.0835307616481658
ICICIBANK.NS,ICICI Bank,2026-03-23,4.0,1.0,2.0,1.0,-0.27178965508937836,-0.31283563946395104,-0.25,0.8673053350400022,1222.699951171875,-0.01822713409120691,0.02330907102162283,0.030260899221054238,-0.00817862141109571,0.02330907102162283,-0.6732355148819894,-0.75,-0.6724065691232681,0.5034895385138483
ICICIBANK.NS,ICICI Bank,2026-03-24,1.0,1.0,0.0,0.0,0.641191840171814,0.641191840171814,1.0,,1251.199951171875,0.02330907102162283,0.00679347852598533,-0.013906572109000814,-0.028292761928734422,0.00679347852598533,-0.31283563946395104,-0.25,-0.27178965508937836,0.4444403162131359
ICICIBANK.NS,ICICI Bank,2026-03-25,2.0,1.0,0.0,1.0,0.4507797956466675,0.5584509818244683,0.5,0.6374989006472894,1259.699951171875,0.00679347852598533,-0.02056037417454515,-0.042708524921163504,-0.02246560915675644,0.02056037417454515,0.641191840171814,1.0,0.641191840171814,0.6135211112511321
ICICIBANK.NS,ICICI Bank,2026-03-27,5.0,2.0,2.0,1.0,0.04364791512489319,0.10929607232920725,0.0,0.6690332570964252,1233.800048828125,-0.02056037417454515,-0.022613084219409996,-0.017101715692336872,0.009482858412096506,0.022613084219409996,0.5584509818244683,0.5,0.4507797956466675,0.19583227254529148
ICICIBANK.NS,ICICI Bank,2026-03-30,3.0,1.0,2.0,0.0,-0.34202398856480914,-0.3647023477414279,-0.3333333333333333,1.095627438113269,1205.9000244140625,-0.022613084219409996,0.005638881018446451,0.00820965603585,0.0856620985707377,0.005638881018446451,0.10929607232920725,0.0,0.04364791512489319,0.5055848081611269
ICICIBANK.NS,ICICI Bank,2026-04-01,2.0,1.0,1.0,0.0,0.00637248158454895,0.0127449631690979,0.0,1.3322876331538005,1212.699951171875,0.005638881018446451,0.00255636000748094,0.015420197901481636,0.056568071590964664,0.00255636000748094,-0.3647023477414279,-0.3333333333333333,-0.34202398856480914,0.01400177315619341
ICICIBANK.NS,ICICI Bank,2026-04-02,2.0,1.0,1.0,0.0,-0.10924947261810303,-0.21849894523620605,0.0,1.21202653210924,1215.800048828125,0.00255636000748094,0.012831037143791857,0.024428318785232772,0.0872676191189532,0.012831037143791857,0.0127449631690979,0.0,0.00637248158454895,0.24004562629751633
ICICIBANK.NS,ICICI Bank,2026-04-06,3.0,1.0,2.0,0.0,-0.33737728993097943,-0.35985161124035325,-0.3333333333333333,1.0804674044467761,1231.4000244140625,0.012831037143791857,0.011450361626106575,0.06318005945698446,,0.011450361626106575,-0.21849894523620605,0.0,-0.10924947261810303,0.49886025950240875
ICICIBANK.NS,ICICI Bank,2026-04-07,4.0,2.0,1.0,1.0,0.23077891767024994,0.22376216094497764,0.25,0.9170468397645954,1245.5,0.011450361626106575,0.05114407962414691,0.02874351571908873,,0.05114407962414691,-0.35985161124035325,-0.3333333333333333,-0.33737728993097943,0.360131305193028
ICICIBANK.NS,ICICI Bank,2026-04-08,4.0,4.0,0.0,0.0,0.934542790055275,0.9346818528855458,1.0,0.013163594513878009,1309.199951171875,0.05114407962414691,-0.02131065030882151,0.009700636813207542,,0.02131065030882151,0.22376216094497764,0.25,0.23077891767024994,1.5043124100981498
ICICIBANK.NS,ICICI Bank,2026-04-09,5.0,1.0,3.0,1.0,-0.40286396741867064,-0.4914713000202865,-0.4,0.6412373467118024,1281.300048828125,-0.02131065030882151,0.03168654806738691,,,0.03168654806738691,0.9346818528855458,1.0,0.934542790055275,0.8805983556651706
ICICIBANK.NS,ICICI Bank,2026-04-10,7.0,5.0,1.0,1.0,0.5076089416231427,0.49520545833909846,0.5714285714285714,0.7369484493250965,1321.9000244140625,0.03168654806738691,,,,,-0.4914713000202865,-0.4,-0.40286396741867064,1.0297508017369246
INFY.NS,Infosys,2026-04-07,6.0,3.0,1.0,2.0,0.27369717756907147,0.24837857605153724,0.3333333333333333,0.7491826104153496,1339.4000244140625,0.02541729787418956,0.005076845329151869,-0.005823539410145351,,0.005076845329151869,,,,0.48332239194659327
INFY.NS,Infosys,2026-04-08,26.0,16.0,3.0,7.0,0.43385730110681975,0.4559636700271419,0.5,0.6104904009580556,1346.199951171875,0.005076845329151869,-0.010845324703234516,-0.03989002608797365,,0.010845324703234516,0.24837857605153724,0.3333333333333333,0.27369717756907147,1.5027818732340874
INFY.NS,Infosys,2026-04-09,32.0,16.0,12.0,4.0,0.06458172854036093,0.028599916237378002,0.125,0.8173940709406733,1331.5999755859375,-0.010845324703234516,-0.02936315432773462,,,0.02936315432773462,0.4559636700271419,0.5,0.43385730110681975,0.09999982338130015
INFY.NS,Infosys,2026-04-10,27.0,14.0,10.0,3.0,0.11065462893909878,0.09501926274201489,0.14814814814814814,0.8467187878491148,1292.5,-0.02936315432773462,,,,,0.028599916237378002,0.125,0.06458172854036093,0.31662361586246474
MARUTI.NS,Maruti Suzuki,2026-03-16,1.0,0.0,1.0,0.0,-0.9701693654060364,-0.9701693654060364,-1.0,,12757.0,0.01318402033198307,0.016853492200360476,0.02281100572234851,-0.031512110997883536,0.016853492200360476,,,,0.6724701602968254
MARUTI.NS,Maruti Suzuki,2026-03-17,6.0,2.0,2.0,2.0,-0.04596048593521118,-0.09623966099542434,0.0,0.8035677536600788,12972.0,0.016853492200360476,0.005858772741288876,-0.028754239901325973,-0.0391612704286155,0.005858772741288876,-0.9701693654060364,-1.0,-0.9701693654060364,0.187273733072639
MARUTI.NS,Maruti Suzuki,2026-03-18,5.0,4.0,1.0,0.0,0.5457034230232238,0.5303231668465608,0.6,0.850002909740034,13048.0,0.005858772741288876,-0.03441140404659715,-0.0342581238503985,-0.025827713059472734,0.03441140404659715,-0.09623966099542434,0.0,-0.04596048593521118,0.950211555948335
MARUTI.NS,Maruti Suzuki,2026-03-19,2.0,0.0,2.0,0.0,-0.9697463512420654,-0.9697555350446818,-1.0,0.004220416822486884,12599.0,-0.03441140404659715,0.0001587427573617184,-0.019366616398126868,-0.01666798952297799,0.0001587427573617184,0.5303231668465608,0.6,0.5457034230232238,1.0653853478040052
MARUTI.NS,Maruti Suzuki,2026-03-20,6.0,1.0,4.0,1.0,-0.4813615282376607,-0.5195863942814527,-0.5,0.7969765056954391,12601.0,0.0001587427573617184,-0.019522260138084224,-0.0108721530037299,-0.023410840409491263,0.019522260138084224,-0.9697555350446818,-1.0,-0.9697463512420654,1.0110684379433343
MARUTI.NS,Maruti Suzuki,2026-03-24,3.0,2.0,0.0,1.0,0.5833616455396017,0.5843013611693237,0.6666666666666666,0.5091830522047375,12464.0,0.008822339133953916,0.01981707317073167,-0.006017329910141256,0.013398587933247663,0.01981707317073167,-0.5195863942814527,-0.5,-0.4813615282376607,0.8100136821837101
MARUTI.NS,Maruti Suzuki,2026-03-27,1.0,0.0,1.0,0.0,-0.9726356267929077,-0.9726356267929077,-1.0,,12389.0,-0.025332389269136946,-0.006699491484381315,0.009686011784647564,0.03301315683267414,0.006699491484381315,0.5843013611693237,0.6666666666666666,0.5833616455396017,0.6741796424236591
MARUTI.NS,Maruti Suzuki,2026-03-30,3.0,1.0,1.0,1.0,-0.019157608350118,-0.039916953926623616,0.0,0.9465657226509832,12306.0,-0.006699491484381315,0.016496018202502905,0.026409881358686826,0.10531448074110195,0.016496018202502905,-0.9726356267929077,-1.0,-0.9726356267929077,0.05533664814156079
MARUTI.NS,Maruti Suzuki,2026-04-01,5.0,3.0,0.0,2.0,0.5623265981674195,0.5607745935758097,0.6,0.5133476123131185,12509.0,0.016496018202502905,0.009752977855943756,0.014309697018146883,0.08633783675753448,0.009752977855943756,-0.039916953926623616,0.0,-0.019157608350118,1.004773188141971
MARUTI.NS,Maruti Suzuki,2026-04-02,4.0,3.0,1.0,0.0,0.25619345158338547,0.17041766982166875,0.5,0.8385770467121093,12631.0,0.009752977855943756,0.0045127068323964625,0.013221439315968642,0.08534557833900713,0.0045127068323964625,0.5607745935758097,0.6,0.5623265981674195,0.27427665875967033
MARUTI.NS,Maruti Suzuki,2026-04-06,2.0,1.0,1.0,0.0,-0.007460951805114746,-0.014921903610229492,0.0,1.344524254122514,12688.0,0.0045127068323964625,0.00866960907944514,0.07203656998738972,,0.00866960907944514,0.17041766982166875,0.5,0.25619345158338547,0.016393386676519153
MARUTI.NS,Maruti Suzuki,2026-04-07,2.0,0.0,2.0,0.0,-0.9728488624095917,-0.9728531797371314,-1.0,0.0028983123315486498,12798.0,0.00866960907944514,0.06282231598687305,0.06180653227066735,,0.06282231598687305,-0.014921903610229492,0.0,-0.007460951805114746,1.0687884583290579
MARUTI.NS,Maruti Suzuki,2026-04-08,4.0,4.0,0.0,0.0,0.8828683346509933,0.8907499345875955,1.0,0.09632178715405557,13602.0,0.06282231598687305,-0.0009557418026761022,0.007866490222026234,,0.0009557418026761022,-0.9728531797371314,-1.0,-0.9728488624095917,1.433606715223471
MARUTI.NS,Maruti Suzuki,2026-04-10,2.0,2.0,0.0,0.0,0.8492295742034912,0.8556243347579248,1.0,0.10421727095616087,13709.0,0.0088306718669513,,,,,0.8907499345875955,1.0,0.8828683346509933,0.9399994086485326
RELIANCE.NS,Reliance Industries,2026-03-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1395.0999755859375,0.010429510337738757,0.00179198626890531,0.009318328598307168,0.009103342745636178,0.00179198626890531,,,,0.0
RELIANCE.NS,Reliance Industries,2026-03-17,7.0,4.0,1.0,2.0,0.3303358725139073,0.30647419643381807,0.42857142857142855,0.7020401040305234,1397.5999755859375,0.00179198626890531,0.007512879352761903,-0.009158505281488871,0.01016032733989869,0.007512879352761903,0.0,0.0,0.0,0.6372951755174274
RELIANCE.NS,Reliance Industries,2026-03-18,10.0,5.0,2.0,3.0,0.2800182938575745,0.284353481507732,0.3,0.7671304078677982,1408.0999755859375,0.007512879352761903,-0.01654706850493126,0.004474148808576883,0.0035508842317246714,0.01654706850493126,0.30647419643381807,0.42857142857142855,0.3303358725139073,0.6818498691111494
RELIANCE.NS,Reliance Industries,2026-03-20,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,1414.4000244140625,0.021374909403697906,-0.00466627225114169,-0.0018382180013144511,-0.049844456153205874,0.00466627225114169,0.284353481507732,0.3,0.2800182938575745,0.0
RELIANCE.NS,Reliance Industries,2026-03-23,2.0,1.0,0.0,1.0,0.26423394680023193,0.19312237283791747,0.5,0.3736832312042589,1407.800048828125,-0.00466627225114169,0.002841312587912981,0.0037646871529974923,-0.027418735841344355,0.002841312587912981,0.0,0.0,0.0,0.21216661201648052
RELIANCE.NS,Reliance Industries,2026-03-24,3.0,1.0,0.0,2.0,0.30647438764572144,0.393057996813273,0.3333333333333333,0.530829210620949,1411.800048828125,0.002841312587912981,0.0009207584026444948,-0.04511975565878623,-0.043419780923656726,0.0009207584026444948,0.19312237283791747,0.5,0.26423394680023193,0.5448940845753203
RELIANCE.NS,Reliance Industries,2026-03-25,5.0,0.0,1.0,4.0,-0.17506518363952636,-0.1748443436480668,-0.2,0.391457651111465,1413.0999755859375,0.0009207584026444948,-0.045998160868305105,-0.0489703151705041,-0.0767107963250192,0.045998160868305105,0.393057996813273,0.3333333333333333,0.30647438764572144,0.3132790083723878
RELIANCE.NS,Reliance Industries,2026-03-27,11.0,3.0,5.0,3.0,-0.17939930612390692,-0.21559152545208637,-0.18181818181818182,0.750568171693508,1348.0999755859375,-0.045998160868305105,-0.003115459719557956,0.015651640062352756,-0.03226763651641873,0.003115459719557956,-0.1748443436480668,-0.2,-0.17506518363952636,0.5357248152338283
RELIANCE.NS,Reliance Industries,2026-03-30,6.0,1.0,3.0,2.0,-0.3324984610080719,-0.3698662864023032,-0.3333333333333333,0.7753700103412285,1343.9000244140625,-0.003115459719557956,0.018825750649750228,0.004911061437635533,0.0029020197508835555,0.018825750649750228,-0.21559152545208637,-0.18181818181818182,-0.17939930612390692,0.7197265605036409
RELIANCE.NS,Reliance Industries,2026-04-02,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1350.5,-0.013657575108639186,-0.033913401575805247,-0.033987430147399134,-0.00022217610375785402,0.033913401575805247,-0.3698662864023032,-0.3333333333333333,-0.3324984610080719,0.0
RELIANCE.NS,Reliance Industries,2026-04-06,8.0,4.0,3.0,1.0,0.07611553370952606,0.04486279200917262,0.125,0.9170451736396374,1304.699951171875,-0.033913401575805247,-7.662726272639198e-05,0.033034490127433314,,7.662726272639198e-05,0.0,0.0,0.0,0.09857362921047703
RELIANCE.NS,Reliance Industries,2026-04-07,1.0,0.0,1.0,0.0,-0.953198254108429,-0.953198254108429,-1.0,,1304.5999755859375,-7.662726272639198e-05,0.03311365479888573,0.019469588294798612,,0.03311365479888573,0.04486279200917262,0.125,0.07611553370952606,0.6607066823499198
RELIANCE.NS,Reliance Industries,2026-04-08,4.0,2.0,2.0,0.0,0.16997523605823517,0.3328594134962553,0.0,0.89980091023485,1347.800048828125,0.03311365479888573,-0.013206742976157093,0.0017806071055099792,,0.013206742976157093,-0.953198254108429,-1.0,-0.953198254108429,0.5357165595914521
RELIANCE.NS,Reliance Industries,2026-04-09,2.0,1.0,1.0,0.0,-0.19564956426620483,-0.39129912853240967,0.0,1.0526242850553402,1330.0,-0.013206742976157093,0.015187933211936011,,,0.015187933211936011,0.3328594134962553,0.0,0.16997523605823517,0.42988603115082746
RELIANCE.NS,Reliance Industries,2026-04-10,1.0,1.0,0.0,0.0,0.9229223132133484,0.9229223132133484,1.0,,1350.199951171875,0.015187933211936011,,,,,-0.39129912853240967,0.0,-0.19564956426620483,0.6397209992796952
SUNPHARMA.NS,Sun Pharma,2026-03-16,3.0,2.0,1.0,0.0,0.20505821704864502,0.16381277449155598,0.3333333333333333,0.9511173026462849,1783.199951171875,-0.010213157561837938,0.006280884672987597,-0.0027478143101843377,-0.013907541182644478,0.006280884672987597,,,,0.22709272555704832
SUNPHARMA.NS,Sun Pharma,2026-03-17,3.0,3.0,0.0,0.0,0.7352862656116486,0.8041604321291405,1.0,0.2756144826449477,1794.4000244140625,0.006280884672987597,-0.008972344720734604,-0.027864466852271064,-0.02290457814687008,0.008972344720734604,0.16381277449155598,0.3333333333333333,0.20505821704864502,1.1148030724963618
SUNPHARMA.NS,Sun Pharma,2026-03-18,2.0,1.0,1.0,0.0,0.14012980461120605,0.2802596092224121,0.0,1.1363091287035398,1778.300048828125,-0.008972344720734604,-0.019063163405074524,-0.0006748429450802451,0.009615911329027949,0.019063163405074524,0.8041604321291405,1.0,0.7352862656116486,0.30789665070906425
SUNPHARMA.NS,Sun Pharma,2026-03-19,1.0,1.0,0.0,0.0,0.5194876790046692,0.5194876790046692,1.0,,1744.4000244140625,-0.019063163405074524,0.0187456722736854,0.008025682070660789,0.028204511856964265,0.0187456722736854,0.2802596092224121,0.0,0.14012980461120605,0.3600814200377163
SUNPHARMA.NS,Sun Pharma,2026-03-20,1.0,1.0,0.0,0.0,0.9519488215446472,0.9519488215446472,1.0,,1777.0999755859375,0.0187456722736854,-0.010522734471204553,-0.013392564900556736,-0.011198033136825103,0.010522734471204553,0.5194876790046692,1.0,0.5194876790046692,0.6598406416910347
SUNPHARMA.NS,Sun Pharma,2026-03-23,2.0,1.0,1.0,0.0,0.12871983647346497,0.25743967294692993,0.0,1.0017066352224806,1758.4000244140625,-0.010522734471204553,-0.0029003500427252638,0.02104185594078878,-0.017004108279642383,0.0029003500427252638,0.9519488215446472,1.0,0.9519488215446472,0.28282638829019635
SUNPHARMA.NS,Sun Pharma,2026-03-24,1.0,1.0,0.0,0.0,0.6130763292312622,0.6130763292312622,1.0,,1753.300048828125,-0.0029003500427252638,0.024011848750062237,0.02298518544201733,-0.03405011782329559,0.024011848750062237,0.25743967294692993,0.0,0.12871983647346497,0.42495212907469015
SUNPHARMA.NS,Sun Pharma,2026-04-02,4.0,1.0,3.0,0.0,-0.47873733937740326,-0.6028263389994492,-0.5,0.7288790410721657,1693.5999755859375,-0.020190931104461907,0.0005904582040714423,0.014407194594827866,-0.022850703666599803,0.0005904582040714423,0.6130763292312622,1.0,0.6130763292312622,0.9702115645995647
